"Name" "Chr" "Pos" "cM"
"M17177" "M17177" 5 163229637 122.60360169095
"M17178" "M17178" 5 163289204 122.611361888888
"M17179" "M17179" 5 163289349 122.612324416685
"M17180" "M17180" 5 163289942 122.616260823469
"M17181" "M17181" 5 163289969 122.616440052783
"M17182" "M17182" 5 163409720 123.411361888888
"M17183" "M17183" 5 163610440 123.996945498576
"M17184" "M17184" 5 163740142 124.273497880324
"M17185" "M17185" 5 163742027 124.277626299342
"M17186" "M17186" 5 163834981 124.481208825289
"M17187" "M17187" 5 163940933 124.713258826247
"M17188" "M17188" 5 163981149 124.80133760568
"M17189" "M17189" 5 163985401 124.810650092505
"M17190" "M17190" 5 164221293 125.327287237873
"M17191" "M17191" 5 164350999 125.611361888888
"M17192" "M17192" 5 164352248 125.613004463952
"M17193" "M17193" 5 164480192 125.781265171783
"M17194" "M17194" 5 164481392 125.782843306353
"M17195" "M17195" 5 164481571 125.783078711426
"M17196" "M17196" 5 164531662 125.848953993706
"M17197" "M17197" 5 164532799 125.850449276211
"M17198" "M17198" 5 164654107 126.009982899871
"M17199" "M17199" 5 164710608 126.084288050977
"M17200" "M17200" 5 164712732 126.087081349165
"M17201" "M17201" 5 164733011 126.113750508283
"M17202" "M17202" 5 164842617 126.257894689663
"M17203" "M17203" 5 164859092 126.279561162194
"M17204" "M17204" 5 164860648 126.281607476686
"M17205" "M17205" 5 164883273 126.311361888888
"M17206" "M17206" 5 164885978 126.312491542968
"M17207" "M17207" 5 164983750 126.353322795757
"M17208" "M17208" 5 164985178 126.353919152883
"M17209" "M17209" 5 165456040 126.550559145422
"M17210" "M17210" 5 165652829 126.632741584208
"M17211" "M17211" 5 165653908 126.633192192989
"M17212" "M17212" 5 165738756 126.668626163212
"M17213" "M17213" 5 165741897 126.66993789832
"M17214" "M17214" 5 165742446 126.670167170073
"M17215" "M17215" 5 165860488 126.719463520169
"M17216" "M17216" 5 165976659 126.767978508793
"M17217" "M17217" 5 165976711 126.768000224879
"M17218" "M17218" 5 166048238 126.797871118572
"M17219" "M17219" 5 166061615 126.803457581655
"M17220" "M17220" 5 166286388 126.897326615561
"M17221" "M17221" 5 166286593 126.897412227053
"M17222" "M17222" 5 166302411 126.904018093319
"M17223" "M17223" 5 166302435 126.904028116128
"M17224" "M17224" 5 166319996 126.911361888888
"M17225" "M17225" 5 166327740 126.915530973702
"M17226" "M17226" 5 166332322 126.917997754
"M17227" "M17227" 5 166401122 126.955037143883
"M17228" "M17228" 5 166411388 126.960563980752
"M17229" "M17229" 5 166477514 126.996163787372
"M17230" "M17230" 5 166516052 127.016911229339
"M17231" "M17231" 5 166576990 127.049718007547
"M17232" "M17232" 5 166577035 127.049742233892
"M17233" "M17233" 5 166863427 127.203925154642
"M17234" "M17234" 5 166934531 127.242204933396
"M17235" "M17235" 5 167009282 127.282448122832
"M17236" "M17236" 5 167066677 127.313347480134
"M17237" "M17237" 5 167246267 127.410032131722
"M17238" "M17238" 5 167248737 127.411361888888
"M17239" "M17239" 5 167249248 127.412904188957
"M17240" "M17240" 5 167251963 127.421098601263
"M17241" "M17241" 5 167276024 127.493719505315
"M17242" "M17242" 5 167348134 127.711361888888
"M17243" "M17243" 5 167583659 127.922567227735
"M17244" "M17244" 5 167584724 127.923522258776
"M17245" "M17245" 5 167598552 127.935922417679
"M17246" "M17246" 5 167663594 127.994248360357
"M17247" "M17247" 5 167664001 127.994613334661
"M17248" "M17248" 5 167777633 128.096512008109
"M17249" "M17249" 5 167781702 128.100160854405
"M17250" "M17250" 5 167783375 128.101661105045
"M17251" "M17251" 5 167783474 128.101749882578
"M17252" "M17252" 5 167938830 128.241064250998
"M17253" "M17253" 5 167943185 128.244969565723
"M17254" "M17254" 5 168038564 128.33049999355
"M17255" "M17255" 5 168224869 128.497567653688
"M17256" "M17256" 5 168260189 128.529240608016
"M17257" "M17257" 5 168425573 128.677547512846
"M17258" "M17258" 5 168426848 128.678690859866
"M17259" "M17259" 5 168427963 128.679690728045
"M17260" "M17260" 5 168450026 128.699475563587
"M17261" "M17261" 5 168450312 128.699732032017
"M17262" "M17262" 5 168451960 128.701209864087
"M17263" "M17263" 5 168459813 128.708251984991
"M17264" "M17264" 5 168672533 128.985556172114
"M17265" "M17265" 5 168852708 129.221649279851
"M17266" "M17266" 5 168852762 129.22172003899
"M17267" "M17267" 5 168853911 129.223225636219
"M17268" "M17268" 5 168858119 129.228739607621
"M17269" "M17269" 5 168861641 129.23335467589
"M17270" "M17270" 5 168870334 129.244745586869
"M17271" "M17271" 5 168885315 129.264376006444
"M17272" "M17272" 5 168908533 129.294799815383
"M17273" "M17273" 5 169238391 129.727030703863
"M17274" "M17274" 5 169455277 130.011228232737
"M17275" "M17275" 5 169458502 130.014326912433
"M17276" "M17276" 5 169458902 130.014706678497
"M17277" "M17277" 5 169578102 130.1278769656
"M17278" "M17278" 5 169875266 130.410008972284
"M17279" "M17279" 5 169927760 130.459847571707
"M17280" "M17280" 5 170067880 130.592879623963
"M17281" "M17281" 5 170255888 130.771377269413
"M17282" "M17282" 5 170401968 130.910067836024
"M17283" "M17283" 5 170408511 130.916279859418
"M17284" "M17284" 5 170412188 130.919770858962
"M17285" "M17285" 5 170413365 130.920888320606
"M17286" "M17286" 5 170413976 130.921468413268
"M17287" "M17287" 5 170421449 130.928563392761
"M17288" "M17288" 5 170503875 131.006819886761
"M17289" "M17289" 5 170633688 131.13006631696
"M17290" "M17290" 5 170724212 131.216011174927
"M17291" "M17291" 5 170821451 131.308331355696
"M17292" "M17292" 5 170821969 131.308823152749
"M17293" "M17293" 5 170823799 131.310560582492
"M17294" "M17294" 5 170824561 131.311284036844
"M17295" "M17295" 5 170824643 131.311361888888
"M17296" "M17296" 5 170827610 131.319492780838
"M17297" "M17297" 5 170828221 131.321167191011
"M17298" "M17298" 5 170978013 131.73166350617
"M17299" "M17299" 5 171049951 131.928805435779
"M17300" "M17300" 5 171176022 132.274295721965
"M17301" "M17301" 5 171202290 132.346281657173
"M17302" "M17302" 5 171269222 132.529704933224
"M17303" "M17303" 5 171299019 132.611361888888
"M17304" "M17304" 5 171362823 132.655553176685
"M17305" "M17305" 5 171363180 132.655800438451
"M17306" "M17306" 5 171523606 132.766913088696
"M17307" "M17307" 5 171691242 132.883019456968
"M17308" "M17308" 5 171705135 132.892641887558
"M17309" "M17309" 5 171706350 132.893483408695
"M17310" "M17310" 5 171711004 132.896706815589
"M17311" "M17311" 5 171878343 133.012607478693
"M17312" "M17312" 5 171890172 133.020800362264
"M17313" "M17313" 5 171890765 133.021211079988
"M17314" "M17314" 5 171917158 133.039491135452
"M17315" "M17315" 5 172022340 133.112341239413
"M17316" "M17316" 5 172022523 133.112467987041
"M17317" "M17317" 5 172023565 133.113189686651
"M17318" "M17318" 5 172099234 133.165598791979
"M17319" "M17319" 5 172293976 133.300479046638
"M17320" "M17320" 5 172471766 133.423618176747
"M17321" "M17321" 5 172742833 133.611361888888
"M17322" "M17322" 5 172742954 133.612420490216
"M17323" "M17323" 5 172808405 134.185036321375
"M17324" "M17324" 5 172810787 134.205875894641
"M17325" "M17325" 5 172812247 134.218649100757
"M17326" "M17326" 5 172812646 134.222139860511
"M17327" "M17327" 5 172815965 134.251177032496
"M17328" "M17328" 5 172917181 135.136692669638
"M17329" "M17329" 5 172920332 135.164260048043
"M17330" "M17330" 5 172933870 135.282700914069
"M17331" "M17331" 5 172934114 135.284835614269
"M17332" "M17332" 5 172957868 135.326648548802
"M17333" "M17333" 5 173165284 135.479659737527
"M17334" "M17334" 5 173168577 135.482088990066
"M17335" "M17335" 5 173387492 135.643583013573
"M17336" "M17336" 5 173387786 135.643799897948
"M17337" "M17337" 5 173689727 135.866542363982
"M17338" "M17338" 5 173695695 135.870944969251
"M17339" "M17339" 5 173696521 135.871554311065
"M17340" "M17340" 5 173760035 135.918408713044
"M17341" "M17341" 5 173801214 135.948786541854
"M17342" "M17342" 5 174140953 136.199412666388
"M17343" "M17343" 5 174296556 136.313432298013
"M17344" "M17344" 5 174350696 136.342554654482
"M17345" "M17345" 5 174358424 136.346711609982
"M17346" "M17346" 5 174388827 136.363065636648
"M17347" "M17347" 5 174407191 136.372943785045
"M17348" "M17348" 5 174625464 136.490354647873
"M17349" "M17349" 5 174672033 136.515404500448
"M17350" "M17350" 5 174937754 136.658338037264
"M17351" "M17351" 5 175594688 137.012212594569
"M17352" "M17352" 5 175727442 137.187576852476
"M17353" "M17353" 5 175730890 137.1921315624
"M17354" "M17354" 5 175732073 137.19369427175
"M17355" "M17355" 5 175738033 137.201567262222
"M17356" "M17356" 5 175867075 137.372028073714
"M17357" "M17357" 5 176032309 137.59029748775
"M17358" "M17358" 5 176032844 137.591004207532
"M17359" "M17359" 5 176032873 137.591042515707
"M17360" "M17360" 5 176033308 137.591617138334
"M17361" "M17361" 5 176033763 137.592218180392
"M17362" "M17362" 5 176123818 137.711178273841
"M17363" "M17363" 5 176219828 137.789348543593
"M17364" "M17364" 5 176222163 137.791247958835
"M17365" "M17365" 5 176247871 137.812160235949
"M17366" "M17366" 5 176328926 137.878094755221
"M17367" "M17367" 5 176485985 138.00585503728
"M17368" "M17368" 5 176490601 138.009609941246
"M17369" "M17369" 5 176590820 138.091133494227
"M17370" "M17370" 5 176897533 138.340630430992
"M17371" "M17371" 5 176909050 138.349998981463
"M17372" "M17372" 5 176984485 138.411361888888
"M17373" "M17373" 5 176984900 138.411604376164
"M17374" "M17374" 5 176993953 138.416894104637
"M17375" "M17375" 5 177233169 138.556669614006
"M17376" "M17376" 5 177246836 138.564655333551
"M17377" "M17377" 5 177661350 138.806858637221
"M17378" "M17378" 5 177662028 138.807254797157
"M17379" "M17379" 5 177854505 138.93325141046
"M17380" "M17380" 5 177977532 139.014113442785
"M17381" "M17381" 5 178072999 139.076861096876
"M17382" "M17382" 5 178083805 139.083963563175
"M17383" "M17383" 5 178086246 139.085567960753
"M17384" "M17384" 5 178086270 139.085583735248
"M17385" "M17385" 5 178087527 139.086409924415
"M17386" "M17386" 5 178090043 139.08806361729
"M17387" "M17387" 5 178195892 139.157635054938
"M17388" "M17388" 5 178241675 139.187726875644
"M17389" "M17389" 5 178351958 139.260212651212
"M17390" "M17390" 5 178582938 139.412029018565
"M17391" "M17391" 5 178813188 139.563365578367
"M17392" "M17392" 5 178895347 139.617366275073
"M17393" "M17393" 5 178944136 139.649433851257
"M17394" "M17394" 5 178945090 139.650060887426
"M17395" "M17395" 5 178945658 139.650434217137
"M17396" "M17396" 5 178948448 139.652268002162
"M17397" "M17397" 5 179011004 139.693384222943
"M17398" "M17398" 5 179012573 139.694415480543
"M17399" "M17399" 5 179013179 139.694813786537
"M17400" "M17400" 5 179014380 139.69560316855
"M17401" "M17401" 5 179109582 139.758176645927
"M17402" "M17402" 5 179150092 139.784802678664
"M17403" "M17403" 5 179152915 139.786658153619
"M17404" "M17404" 5 179152958 139.786686416255
"M17405" "M17405" 5 179153205 139.786848762098
"M17406" "M17406" 5 179197383 139.815885663461
"M17407" "M17407" 5 179266089 139.861044098544
"M17408" "M17408" 5 179268540 139.862655068828
"M17409" "M17409" 5 179269731 139.863437878135
"M17410" "M17410" 5 179270149 139.863712617253
"M17411" "M17411" 5 179272057 139.864966689592
"M17412" "M17412" 5 179288608 139.875845175591
"M17413" "M17413" 5 179288758 139.875943766184
"M17414" "M17414" 5 179836747 140.236120834888
"M17415" "M17415" 5 179932513 140.299065012895
"M17416" "M17416" 5 180039079 140.369107713576
"M17417" "M17417" 5 180184651 140.464787911984
"M17418" "M17418" 5 180410228 140.614233772162
"M17419" "M17419" 5 180438569 140.645866902312
"M17420" "M17420" 5 180439088 140.646446190077
"M17421" "M17421" 5 180440398 140.647908361507
"M17422" "M17422" 5 180581811 140.805748093133
"M17423" "M17423" 5 181014434 141.28862518516
"M17424" "M17424" 5 181584279 141.768289947357
"M17425" "M17425" 5 181584459 141.768414841832
"M17426" "M17426" 5 181586455 141.769799782797
"M17427" "M17427" 5 181588001 141.770872487571
"M17428" "M17428" 5 182124296 142.011361888888
"M17429" "M17429" 5 182247518 142.165986497585
"M17430" "M17430" 5 182250120 142.169251606346
"M17431" "M17431" 5 182437019 142.403781030807
"M17432" "M17432" 5 182449952 142.420009951489
"M17433" "M17433" 5 182518953 142.506595566272
"M17434" "M17434" 5 182518999 142.506653289178
"M17435" "M17435" 5 182540145 142.533188258384
"M17436" "M17436" 5 182576479 142.578781825543
"M17437" "M17437" 5 182576546 142.578865900211
"M17438" "M17438" 5 182584625 142.589003799399
"M17439" "M17439" 5 182760412 142.809589377372
"M17440" "M17440" 5 183157616 143.308019146999
"M17441" "M17441" 5 183485063 143.675972756722
"M17442" "M17442" 5 183485612 143.67651913411
"M17443" "M17443" 5 183609462 143.799777493983
"M17444" "M17444" 5 183737260 143.926964993983
"M17445" "M17445" 5 184064373 144.252515352263
"M17446" "M17446" 5 184157416 144.345113879333
"M17447" "M17447" 5 184161821 144.34949783634
"M17448" "M17448" 5 184204981 144.392451657996
"M17449" "M17449" 5 184223982 144.411361888888
"M17450" "M17450" 5 184229581 144.412773146517
"M17451" "M17451" 5 184234139 144.413922014579
"M17452" "M17452" 5 184287909 144.42747502811
"M17453" "M17453" 5 184289705 144.427927719431
"M17454" "M17454" 5 184336676 144.439767008971
"M17455" "M17455" 5 184340222 144.440660797068
"M17456" "M17456" 5 184347551 144.442508110368
"M17457" "M17457" 5 184353254 144.44394558175
"M17458" "M17458" 5 184394679 144.454386972591
"M17459" "M17459" 5 184431515 144.463671681656
"M17460" "M17460" 5 184448878 144.468048117846
"M17461" "M17461" 5 184471468 144.473742047094
"M17462" "M17462" 5 184472123 144.473907143316
"M17463" "M17463" 5 184493114 144.479198036138
"M17464" "M17464" 5 184693822 144.529787551478
"M17465" "M17465" 5 184693922 144.529812757008
"M17466" "M17466" 5 184701046 144.531608398972
"M17467" "M17467" 5 184701097 144.531621253792
"M17468" "M17468" 5 184789500 144.553903698561
"M17469" "M17469" 5 184818827 144.561295724371
"M17470" "M17470" 5 184992394 144.605044206788
"M17471" "M17471" 5 185100947 144.63240556587
"M17472" "M17472" 5 185289136 144.679839600898
"M17473" "M17473" 5 185408499 144.709925677783
"M17474" "M17474" 5 185414197 144.711361888887
"M17475" "M17475" 5 185499197 144.743749380457
"M17476" "M17476" 5 185536719 144.758046362324
"M17477" "M17477" 5 185569569 144.770563175242
"M17478" "M17478" 5 185570018 144.770734257404
"M17479" "M17479" 5 185577768 144.773687234576
"M17480" "M17480" 5 185616880 144.78859005305
"M17481" "M17481" 5 185626663 144.792317662815
"M17482" "M17482" 5 185645899 144.799647142672
"M17483" "M17483" 5 185657478 144.804059081082
"M17484" "M17484" 5 185659837 144.804957929231
"M17485" "M17485" 5 185666322 144.807428904323
"M17486" "M17486" 5 185771762 144.847604635042
"M17487" "M17487" 5 185781516 144.851321194957
"M17488" "M17488" 5 186100767 144.972965184029
"M17489" "M17489" 5 186283132 145.042451594619
"M17490" "M17490" 5 186407979 145.090021961207
"M17491" "M17491" 5 186419526 145.094421706679
"M17492" "M17492" 5 186504672 145.126864828529
"M17493" "M17493" 5 186505139 145.127042769218
"M17494" "M17494" 5 186506816 145.127681755375
"M17495" "M17495" 5 186507337 145.127880271647
"M17496" "M17496" 5 186507410 145.127908086787
"M17497" "M17497" 5 186508480 145.128315788151
"M17498" "M17498" 5 186509183 145.128583651758
"M17499" "M17499" 5 186619792 145.170728922993
"M17500" "M17500" 5 186676883 145.192482267478
"M17501" "M17501" 5 186677273 145.19263086891
"M17502" "M17502" 5 186680003 145.193671078933
"M17503" "M17503" 5 186726280 145.211303972432
"M17504" "M17504" 5 186735620 145.265469983139
"M17505" "M17505" 5 186795332 145.617113705816
"M17506" "M17506" 5 186832399 145.835401116528
"M17507" "M17507" 5 186832519 145.836107796035
"M17508" "M17508" 5 186833082 145.839423300722
"M17509" "M17509" 5 186833242 145.840365540065
"M17510" "M17510" 5 186834205 145.846036643109
"M17511" "M17511" 5 186840719 145.884397562346
"M17512" "M17512" 5 186875596 146.089788072056
"M17513" "M17513" 5 186875959 146.091925777565
"M17514" "M17514" 5 186877061 146.098415451037
"M17515" "M17515" 5 186942908 146.486188163509
"M17516" "M17516" 5 186965004 146.616311416729
"M17517" "M17517" 5 186970512 146.648748006099
"M17518" "M17518" 5 187015106 146.911361888888
"M17519" "M17519" 5 187022148 146.916914479617
"M17520" "M17520" 5 187081977 146.964089422926
"M17521" "M17521" 5 187083166 146.965026944991
"M17522" "M17522" 5 187084323 146.965939235175
"M17523" "M17523" 5 187200869 147.057835321402
"M17524" "M17524" 5 187201115 147.058029291484
"M17525" "M17525" 5 187470909 147.270760854022
"M17526" "M17526" 5 187497887 147.292032906381
"M17527" "M17527" 5 187569950 147.348854313051
"M17528" "M17528" 5 187570391 147.349202039906
"M17529" "M17529" 5 187571328 147.349940860911
"M17530" "M17530" 5 187572309 147.350714375751
"M17531" "M17531" 5 187572334 147.350734088158
"M17532" "M17532" 5 187658800 147.418912206598
"M17533" "M17533" 5 187659740 147.419653393091
"M17534" "M17534" 5 187661235 147.420832195014
"M17535" "M17535" 5 187662469 147.421805199411
"M17536" "M17536" 5 187805920 147.534915777769
"M17537" "M17537" 5 187807935 147.536504597752
"M17538" "M17538" 5 187810548 147.538564938504
"M17539" "M17539" 5 187848427 147.568432388697
"M17540" "M17540" 5 187849151 147.569003259996
"M17541" "M17541" 5 188103141 147.769273427491
"M17542" "M17542" 5 188105179 147.770880382888
"M17543" "M17543" 5 188389770 147.995279324726
"M17544" "M17544" 5 188389851 147.995343192924
"M17545" "M17545" 5 188458270 148.049291319188
"M17546" "M17546" 5 188477751 148.064652015015
"M17547" "M17547" 5 188485126 148.070467175002
"M17548" "M17548" 5 188666818 148.213730639203
"M17549" "M17549" 5 188829673 148.342141199175
"M17550" "M17550" 5 188844410 148.353761268699
"M17551" "M17551" 5 188858417 148.364805735946
"M17552" "M17552" 5 188917817 148.411642414356
"M17553" "M17553" 5 188967385 148.450726597443
"M17554" "M17554" 5 189039722 148.507764052091
